Source,year,Sex,age,n,proportion,label
Pot fishery,2019,Male,13,2,0.01754,potfsh
Pot fishery,2019,Male,14,0,0,potfsh
Pot fishery,2019,Male,15,1,0.00877,potfsh
Pot fishery,2019,Male,16,0,0,potfsh
Pot fishery,2019,Male,17,0,0,potfsh
Pot fishery,2019,Male,18,0,0,potfsh
Pot fishery,2019,Male,19,0,0,potfsh
Pot fishery,2019,Male,20,0,0,potfsh
Pot fishery,2019,Male,21,0,0,potfsh
Pot fishery,2019,Male,22,0,0,potfsh
Pot fishery,2019,Male,23,0,0,potfsh
Pot fishery,2019,Male,24,0,0,potfsh
Pot fishery,2019,Male,25,0,0,potfsh
Pot fishery,2020,Female,2,0,0,potfsh
Pot fishery,2020,Female,3,2,0.00513,potfsh
Pot fishery,2020,Female,4,35,0.08974,potfsh
Pot fishery,2020,Female,5,154,0.39487,potfsh
Pot fishery,2020,Female,6,123,0.31538,potfsh
Pot fishery,2020,Female,7,54,0.13846,potfsh
Pot fishery,2020,Female,8,16,0.04103,potfsh
Pot fishery,2020,Female,9,3,0.00769,potfsh
Pot fishery,2020,Female,10,2,0.00513,potfsh
Pot fishery,2020,Female,11,0,0,potfsh
Pot fishery,2020,Female,12,1,0.00256,potfsh
Pot fishery,2020,Female,13,0,0,potfsh
Pot fishery,2020,Female,14,0,0,potfsh
Pot fishery,2020,Female,15,0,0,potfsh
Pot fishery,2020,Female,16,0,0,potfsh
Pot fishery,2020,Female,17,0,0,potfsh
Pot fishery,2020,Female,18,0,0,potfsh
Pot fishery,2020,Female,19,0,0,potfsh
Pot fishery,2020,Female,20,0,0,potfsh
Pot fishery,2020,Female,21,0,0,potfsh
Pot fishery,2020,Female,22,0,0,potfsh
Pot fishery,2020,Female,23,0,0,potfsh
Pot fishery,2020,Female,24,0,0,potfsh
Pot fishery,2020,Female,25,0,0,potfsh
Pot fishery,2020,Male,2,0,0,potfsh
Pot fishery,2020,Male,3,1,0.00671,potfsh
Pot fishery,2020,Male,4,12,0.08054,potfsh
Pot fishery,2020,Male,5,58,0.38926,potfsh
Pot fishery,2020,Male,6,47,0.31544,potfsh
Pot fishery,2020,Male,7,21,0.14094,potfsh
Pot fishery,2020,Male,8,4,0.02685,potfsh
Pot fishery,2020,Male,9,3,0.02013,potfsh
Pot fishery,2020,Male,10,1,0.00671,potfsh
Pot fishery,2020,Male,11,1,0.00671,potfsh
Pot fishery,2020,Male,12,0,0,potfsh
Pot fishery,2020,Male,13,0,0,potfsh
Pot fishery,2020,Male,14,1,0.00671,potfsh
Pot fishery,2020,Male,15,0,0,potfsh
Pot fishery,2020,Male,16,0,0,potfsh
Pot fishery,2020,Male,17,0,0,potfsh
Pot fishery,2020,Male,18,0,0,potfsh
Pot fishery,2020,Male,19,0,0,potfsh
Pot fishery,2020,Male,20,0,0,potfsh
Pot fishery,2020,Male,21,0,0,potfsh
Pot fishery,2020,Male,22,0,0,potfsh
Pot fishery,2020,Male,23,0,0,potfsh
Pot fishery,2020,Male,24,0,0,potfsh
Pot fishery,2020,Male,25,0,0,potfsh
Pot fishery,2021,Female,2,0,0,potfsh
Pot fishery,2021,Female,3,1,0.00108,potfsh
Pot fishery,2021,Female,4,32,0.03463,potfsh
Pot fishery,2021,Female,5,183,0.19805,potfsh
Pot fishery,2021,Female,6,364,0.39394,potfsh
Pot fishery,2021,Female,7,213,0.23052,potfsh
Pot fishery,2021,Female,8,73,0.079,potfsh
Pot fishery,2021,Female,9,38,0.04113,potfsh
Pot fishery,2021,Female,10,14,0.01515,potfsh
Pot fishery,2021,Female,11,2,0.00216,potfsh
Pot fishery,2021,Female,12,2,0.00216,potfsh
Pot fishery,2021,Female,13,1,0.00108,potfsh
Pot fishery,2021,Female,14,0,0,potfsh
Pot fishery,2021,Female,15,1,0.00108,potfsh
Pot fishery,2021,Female,16,0,0,potfsh
Pot fishery,2021,Female,17,0,0,potfsh
Pot fishery,2021,Female,18,0,0,potfsh
Pot fishery,2021,Female,19,0,0,potfsh
Pot fishery,2021,Female,20,0,0,potfsh
Pot fishery,2021,Female,21,0,0,potfsh
Pot fishery,2021,Female,22,0,0,potfsh
Pot fishery,2021,Female,23,0,0,potfsh
Pot fishery,2021,Female,24,0,0,potfsh
Pot fishery,2021,Female,25,0,0,potfsh
Pot fishery,2021,Male,2,4,0.00899,potfsh
Pot fishery,2021,Male,3,1,0.00225,potfsh
Pot fishery,2021,Male,4,17,0.0382,potfsh
Pot fishery,2021,Male,5,107,0.24045,potfsh
Pot fishery,2021,Male,6,156,0.35056,potfsh
Pot fishery,2021,Male,7,96,0.21573,potfsh
Pot fishery,2021,Male,8,33,0.07416,potfsh
Pot fishery,2021,Male,9,18,0.04045,potfsh
Pot fishery,2021,Male,10,7,0.01573,potfsh
Pot fishery,2021,Male,11,2,0.00449,potfsh
Pot fishery,2021,Male,12,1,0.00225,potfsh
Pot fishery,2021,Male,13,1,0.00225,potfsh
Pot fishery,2021,Male,14,0,0,potfsh
Pot fishery,2021,Male,15,0,0,potfsh
Pot fishery,2021,Male,16,0,0,potfsh
Pot fishery,2021,Male,17,0,0,potfsh
Pot fishery,2021,Male,18,0,0,potfsh
Pot fishery,2021,Male,19,0,0,potfsh
Pot fishery,2021,Male,20,0,0,potfsh
Pot fishery,2021,Male,21,0,0,potfsh
Pot fishery,2021,Male,22,0,0,potfsh
Pot fishery,2021,Male,23,0,0,potfsh
Pot fishery,2021,Male,24,0,0,potfsh
Pot fishery,2021,Male,25,2,0.00449,potfsh
Pot fishery,2022,Female,2,9,0.00952,potfsh
Pot fishery,2022,Female,3,17,0.01799,potfsh
Pot fishery,2022,Female,4,56,0.05926,potfsh
Pot fishery,2022,Female,5,162,0.17143,potfsh
Pot fishery,2022,Female,6,252,0.26667,potfsh
Pot fishery,2022,Female,7,240,0.25397,potfsh
Pot fishery,2022,Female,8,133,0.14074,potfsh
Pot fishery,2022,Female,9,46,0.04868,potfsh
Pot fishery,2022,Female,10,10,0.01058,potfsh
Pot fishery,2022,Female,11,6,0.00635,potfsh
Pot fishery,2022,Female,12,4,0.00423,potfsh
Pot fishery,2022,Female,13,1,0.00106,potfsh
Pot fishery,2022,Female,14,1,0.00106,potfsh
Pot fishery,2022,Female,15,0,0,potfsh
Pot fishery,2022,Female,16,1,0.00106,potfsh
Pot fishery,2022,Female,17,1,0.00106,potfsh
Pot fishery,2022,Female,18,0,0,potfsh
Pot fishery,2022,Female,19,0,0,potfsh
Pot fishery,2022,Female,20,0,0,potfsh
Pot fishery,2022,Female,21,1,0.00106,potfsh
Pot fishery,2022,Female,22,1,0.00106,potfsh
Pot fishery,2022,Female,23,3,0.00317,potfsh
Pot fishery,2022,Female,24,0,0,potfsh
Pot fishery,2022,Female,25,1,0.00106,potfsh
Pot fishery,2022,Male,2,1,0.00225,potfsh
Pot fishery,2022,Male,3,15,0.03371,potfsh
Pot fishery,2022,Male,4,28,0.06292,potfsh
Pot fishery,2022,Male,5,78,0.17528,potfsh
Pot fishery,2022,Male,6,149,0.33483,potfsh
Pot fishery,2022,Male,7,85,0.19101,potfsh
Pot fishery,2022,Male,8,46,0.10337,potfsh
Pot fishery,2022,Male,9,19,0.0427,potfsh
Pot fishery,2022,Male,10,9,0.02022,potfsh
Pot fishery,2022,Male,11,1,0.00225,potfsh
Pot fishery,2022,Male,12,4,0.00899,potfsh
Pot fishery,2022,Male,13,0,0,potfsh
Pot fishery,2022,Male,14,1,0.00225,potfsh
Pot fishery,2022,Male,15,0,0,potfsh
Pot fishery,2022,Male,16,3,0.00674,potfsh
Pot fishery,2022,Male,17,0,0,potfsh
Pot fishery,2022,Male,18,1,0.00225,potfsh
Pot fishery,2022,Male,19,2,0.00449,potfsh
Pot fishery,2022,Male,20,0,0,potfsh
Pot fishery,2022,Male,21,0,0,potfsh
Pot fishery,2022,Male,22,0,0,potfsh
Pot fishery,2022,Male,23,1,0.00225,potfsh
Pot fishery,2022,Male,24,0,0,potfsh
Pot fishery,2022,Male,25,2,0.00449,potfsh
Pot fishery,2023,Female,2,0,0,potfsh
Pot fishery,2023,Female,3,10,0.02364,potfsh
Pot fishery,2023,Female,4,26,0.06147,potfsh
Pot fishery,2023,Female,5,49,0.11584,potfsh
Pot fishery,2023,Female,6,85,0.20095,potfsh
Pot fishery,2023,Female,7,82,0.19385,potfsh
Pot fishery,2023,Female,8,88,0.20804,potfsh
Pot fishery,2023,Female,9,41,0.09693,potfsh
Pot fishery,2023,Female,10,23,0.05437,potfsh
Pot fishery,2023,Female,11,7,0.01655,potfsh
Pot fishery,2023,Female,12,5,0.01182,potfsh
Pot fishery,2023,Female,13,3,0.00709,potfsh
Pot fishery,2023,Female,14,0,0,potfsh
Pot fishery,2023,Female,15,2,0.00473,potfsh
Pot fishery,2023,Female,16,0,0,potfsh
Pot fishery,2023,Female,17,0,0,potfsh
Pot fishery,2023,Female,18,0,0,potfsh
Pot fishery,2023,Female,19,1,0.00236,potfsh
Pot fishery,2023,Female,20,0,0,potfsh
Pot fishery,2023,Female,21,0,0,potfsh
Pot fishery,2023,Female,22,0,0,potfsh
Pot fishery,2023,Female,23,0,0,potfsh
Pot fishery,2023,Female,24,0,0,potfsh
Pot fishery,2023,Female,25,1,0.00236,potfsh
Pot fishery,2023,Male,2,0,0,potfsh
Pot fishery,2023,Male,3,2,0.00741,potfsh
Pot fishery,2023,Male,4,13,0.04815,potfsh
Pot fishery,2023,Male,5,29,0.10741,potfsh
Pot fishery,2023,Male,6,43,0.15926,potfsh
Pot fishery,2023,Male,7,72,0.26667,potfsh
Pot fishery,2023,Male,8,54,0.2,potfsh
Pot fishery,2023,Male,9,29,0.10741,potfsh
Pot fishery,2023,Male,10,8,0.02963,potfsh
Pot fishery,2023,Male,11,10,0.03704,potfsh
Pot fishery,2023,Male,12,1,0.0037,potfsh
Pot fishery,2023,Male,13,3,0.01111,potfsh
Pot fishery,2023,Male,14,1,0.0037,potfsh
Pot fishery,2023,Male,15,0,0,potfsh
Pot fishery,2023,Male,16,2,0.00741,potfsh
Pot fishery,2023,Male,17,1,0.0037,potfsh
Pot fishery,2023,Male,18,0,0,potfsh
Pot fishery,2023,Male,19,0,0,potfsh
Pot fishery,2023,Male,20,1,0.0037,potfsh
Pot fishery,2023,Male,21,0,0,potfsh
Pot fishery,2023,Male,22,0,0,potfsh
Pot fishery,2023,Male,23,0,0,potfsh
Pot fishery,2023,Male,24,1,0.0037,potfsh
Pot fishery,2023,Male,25,0,0,potfsh
Pot fishery,2024,Female,2,1,0.00304,potfsh
Pot fishery,2024,Female,3,1,0.00304,potfsh
Pot fishery,2024,Female,4,17,0.05167,potfsh
Pot fishery,2024,Female,5,67,0.20365,potfsh
Pot fishery,2024,Female,6,74,0.22492,potfsh
Pot fishery,2024,Female,7,62,0.18845,potfsh
Pot fishery,2024,Female,8,45,0.13678,potfsh
Pot fishery,2024,Female,9,22,0.06687,potfsh
Pot fishery,2024,Female,10,26,0.07903,potfsh
Pot fishery,2024,Female,11,6,0.01824,potfsh
Pot fishery,2024,Female,12,4,0.01216,potfsh
Pot fishery,2024,Female,13,2,0.00608,potfsh
Pot fishery,2024,Female,14,0,0,potfsh
Pot fishery,2024,Female,15,2,0.00608,potfsh
Pot fishery,2024,Female,16,0,0,potfsh
Pot fishery,2024,Female,17,0,0,potfsh
Pot fishery,2024,Female,18,0,0,potfsh
Pot fishery,2024,Female,19,0,0,potfsh
Pot fishery,2024,Female,20,0,0,potfsh
Pot fishery,2024,Female,21,0,0,potfsh
Pot fishery,2024,Female,22,0,0,potfsh
Pot fishery,2024,Female,23,0,0,potfsh
Pot fishery,2024,Female,24,0,0,potfsh
Pot fishery,2024,Female,25,0,0,potfsh
Pot fishery,2024,Male,2,0,0,potfsh
Pot fishery,2024,Male,3,1,0.00465,potfsh
Pot fishery,2024,Male,4,5,0.02326,potfsh
Pot fishery,2024,Male,5,24,0.11163,potfsh
Pot fishery,2024,Male,6,44,0.20465,potfsh
Pot fishery,2024,Male,7,31,0.14419,potfsh
Pot fishery,2024,Male,8,39,0.1814,potfsh
Pot fishery,2024,Male,9,29,0.13488,potfsh
Pot fishery,2024,Male,10,17,0.07907,potfsh
Pot fishery,2024,Male,11,10,0.04651,potfsh
Pot fishery,2024,Male,12,7,0.03256,potfsh
Pot fishery,2024,Male,13,4,0.0186,potfsh
Pot fishery,2024,Male,14,1,0.00465,potfsh
Pot fishery,2024,Male,15,0,0,potfsh
Pot fishery,2024,Male,16,0,0,potfsh
Pot fishery,2024,Male,17,0,0,potfsh
Pot fishery,2024,Male,18,1,0.00465,potfsh
Pot fishery,2024,Male,19,0,0,potfsh
Pot fishery,2024,Male,20,0,0,potfsh
Pot fishery,2024,Male,21,0,0,potfsh
Pot fishery,2024,Male,22,0,0,potfsh
Pot fishery,2024,Male,23,0,0,potfsh
Pot fishery,2024,Male,24,1,0.00465,potfsh
Pot fishery,2024,Male,25,1,0.00465,potfsh
